#Event S_ID P B E Ly Ld Mo S C St Px Bd
6 111 1 1 0 2 1 9 0 1 1 3 1
6 112 0 1 0 3 1 9 0 1 1 3 1
6 113 0 1 0 4 1 9 0 1 1 3 1
6 114 0 1 0 5 1 9 0 1 1 3 1
6 115 1 1 0 0 0 9 0 1 50 3 1
6 116 1 1 0 1 0 9 0 1 50 3 1
6 117 1 1 0 2 0 9 0 1 50 3 1
6 118 0 1 0 3 0 9 0 1 50 3 1
6 119 0 1 0 4 0 9 0 1 50 3 1
6 120 0 1 0 5 0 9 0 1 50 3 1
6 121 1 1 0 0 1 10 0 1 100 3 1
6 122 1 1 0 1 1 10 0 1 100 3 1
6 123 1 1 0 2 1 10 0 1 100 3 1
6 124 0 1 0 3 1 10 0 1 100 3 1
6 125 0 1 0 4 1 10 0 1 100 3 1
6 126 0 1 0 5 1 10 0 1 100 3 1
6 127 1 1 0 0 0 10 0 1 1 3 1
6 128 1 1 0 1 0 10 0 1 1 3 1
6 129 1 1 0 2 0 10 0 1 1 3 1
6 130 0 1 0 3 0 10 0 1 1 3 1
6 131 0 1 0 4 0 10 0 1 1 3 1
6 132 0 1 0 5 0 10 0 1 1 3 1
6 133 1 1 0 0 1 11 0 1 50 3 1
6 134 1 1 0 1 1 11 0 1 50 3 1
6 135 1 1 0 2 1 11 0 1 50 3 1
6 136 0 1 0 3 1 11 0 1 50 3 1
6 137 0 1 0 4 1 11 0 1 50 3 1
6 138 0 1 0 5 1 11 0 1 50 3 1
6 139 1 1 0 0 0 11 0 1 100 3 1
6 140 1 1 0 1 0 11 0 1 100 3 1
6 141 1 1 0 2 0 11 0 1 100 3 1
6 142 0 1 0 3 0 11 0 1 100 3 1
6 143 0 1 0 4 0 11 0 1 100 3 1
6 144 0 1 0 5 0 11 0 1 100 3 1
6 145 1 1 0 0 1 12 0 1 1 3 1
6 146 1 1 0 1 1 12 0 1 1 3 1
6 147 1 1 0 2 1 12 0 1 1 3 1
6 148 0 1 0 3 1 12 0 1 1 3 1
6 149 0 1 0 4 1 12 0 1 1 3 1
6 150 0 1 0 5 1 12 0 1 1 3 1
6 151 1 1 0 0 0 12 0 1 50 3 1
6 152 1 1 0 1 0 12 0 1 50 3 1
6 153 1 1 0 2 0 12 0 1 50 3 1
6 154 0 1 0 3 0 12 0 1 50 3 1
6 155 0 1 0 4 0 12 0 1 50 3 1
6 156 0 1 0 5 0 12 0 1 50 3 1
6 157 1 1 0 0 1 13 0 1 100 3 1
6 158 1 1 0 1 1 13 0 1 100 3 1
6 159 1 1 0 2 1 13 0 1 100 3 1
6 160 0 1 0 3 1 13 0 1 100 3 1
6 161 0 1 0 4 1 13 0 1 100 3 1
6 162 0 1 0 5 1 13 0 1 100 3 1
6 163 1 1 0 0 0 13 0 1 1 3 1
6 164 1 1 0 1 0 13 0 1 1 3 1
6 165 1 1 0 2 0 13 0 1 1 3 1
6 166 0 1 0 3 0 13 0 1 1 3 1
6 167 0 1 0 4 0 13 0 1 1 3 1
6 168 0 1 0 5 0 13 0 1 1 3 1
6 169 1 1 0 0 1 14 0 1 50 3 1
6 170 1 1 0 1 1 14 0 1 50 3 1
6 171 1 1 0 2 1 14 0 1 50 3 1
6 172 0 1 0 3 1 14 0 1 50 3 1
6 173 0 1 0 4 1 14 0 1 50 3 1
6 174 0 1 0 5 1 14 0 1 50 3 1
6 175 1 1 0 0 0 14 0 1 100 3 1
6 176 1 1 0 1 0 14 0 1 100 3 1
6 177 1 1 0 2 0 14 0 1 100 3 1
6 178 0 1 0 3 0 14 0 1 100 3 1
6 179 0 1 0 4 0 14 0 1 100 3 1
6 180 0 1 0 5 0 15 1 1 100 3 1
6 181 1 1 0 0 1 15 1 1 1 3 1
6 182 1 1 0 1 1 15 1 1 1 3 1
6 183 1 1 0 2 1 15 1 1 1 3 1
6 184 0 1 0 3 1 15 1 1 1 3 1
6 185 0 1 0 4 1 15 1 1 1 3 1
6 186 0 1 0 5 1 15 1 1 1 3 1
6 187 1 1 0 0 0 15 1 1 50 3 1
6 188 1 1 0 1 0 15 1 1 50 3 1
6 189 1 1 0 2 0 15 1 1 50 3 1
6 190 0 1 0 3 0 15 1 1 50 3 1
6 191 0 1 0 4 0 15 1 1 50 3 1
6 192 0 1 0 5 0 15 1 1 50 3 1
6 193 1 1 0 0 1 16 1 1 100 3 1
6 194 1 1 0 1 1 16 1 1 100 3 1
6 195 1 1 0 2 1 16 1 1 100 3 1
6 196 0 1 0 3 1 16 1 1 100 3 1
6 197 0 1 0 4 1 16 1 1 100 3 1
6 198 0 1 0 5 1 16 1 1 100 3 1
6 199 1 1 0 0 0 16 1 1 1 3 1
6 200 1 1 0 1 0 16 1 1 1 3 1
6 201 1 1 0 2 0 16 1 1 1 3 1
6 202 0 1 0 3 0 16 1 1 1 3 1
6 203 0 1 0 4 0 16 1 1 1 3 1
6 204 0 1 0 5 0 16 1 1 1 3 1
6 205 1 1 0 0 1 17 1 1 50 3 1
6 206 1 1 0 1 1 17 1 1 50 3 1
6 207 1 1 0 2 1 17 1 1 50 3 1
6 208 0 1 0 3 1 17 1 1 50 3 1
6 209 0 1 0 4 1 17 1 1 50 3 1
6 210 0 1 0 5 1 17 1 1 50 3 1
6 211 1 1 0 0 0 17 1 1 100 3 1
6 212 1 1 0 1 0 17 1 1 100 3 1
6 213 1 1 0 2 0 17 1 1 100 3 1
6 214 0 1 0 3 0 17 1 1 100 3 1
6 215 0 1 0 4 0 17 1 1 100 3 1
6 216 0 1 0 5 0 17 1 1 100 3 1
6 217 1 1 0 0 1 18 1 1 1 3 1
6 218 1 1 0 1 1 18 1 1 1 3 1
6 219 1 1 0 2 1 18 1 1 1 3 1
6 220 0 1 0 3 1 18 1 1 1 3 1
6 221 0 1 0 4 1 18 1 1 1 3 1
6 222 0 1 0 5 1 18 1 1 1 3 1
6 223 1 1 0 0 0 18 1 1 50 3 1
6 224 1 1 0 1 0 18 1 1 50 3 1
6 225 1 1 0 2 0 18 1 1 50 3 1
6 226 0 1 0 3 0 18 1 1 50 3 1
6 227 0 1 0 4 0 18 1 1 50 3 1
6 228 0 1 0 5 0 18 1 1 50 3 1
6 229 1 1 0 0 1 19 1 1 100 3 1
6 230 1 1 0 1 1 19 1 1 100 3 1
6 231 1 1 0 2 1 19 1 1 100 3 1
6 232 0 1 0 3 1 19 1 1 100 3 1
6 233 0 1 0 4 1 19 1 1 100 3 1
6 234 0 1 0 5 1 19 1 1 100 3 1
6 235 1 1 0 0 0 19 1 1 1 3 1
6 236 1 1 0 1 0 19 1 1 1 3 1
6 237 1 1 0 2 0 19 1 1 1 3 1
6 238 0 1 0 3 0 19 1 1 1 3 1
6 239 0 1 0 4 0 19 1 1 1 3 1
6 240 0 1 0 5 0 19 1 1 1 3 1
6 241 1 1 0 0 1 20 1 1 50 3 1
6 242 1 1 0 1 1 20 1 1 50 3 1
6 243 1 1 0 2 1 20 1 1 50 3 1
6 244 0 1 0 3 1 20 1 1 50 3 1
6 245 0 1 0 4 1 20 1 1 50 3 1
6 246 0 1 0 5 1 20 1 1 50 3 1
6 247 1 1 0 0 0 20 1 1 100 3 1
6 248 1 1 0 1 0 20 1 1 100 3 1
6 249 1 1 0 2 0 20 1 1 100 3 1
6 250 0 1 0 3 0 20 1 1 100 3 1
6 251 0 1 0 4 0 20 1 1 100 3 1
6 252 0 1 0 5 0 20 1 1 100 3 1
6 253 1 1 0 0 1 20 1 1 1 3 1
6 254 1 1 0 1 1 20 1 1 1 3 1
6 255 1 1 0 2 1 20 1 1 1 3 1
6 256 0 1 0 3 1 20 1 1 1 3 1
6 257 0 1 0 4 1 20 1 1 1 3 1
6 258 0 1 0 5 1 20 1 1 1 3 1
6 259 1 1 0 0 0 21 1 1 50 3 1
6 260 1 1 0 1 0 21 1 1 50 3 1
6 261 1 1 0 2 0 21 1 1 50 3 1
6 262 0 1 0 3 0 21 1 1 50 3 1
6 263 0 1 0 4 0 21 1 1 50 3 1
6 264 0 1 0 5 0 21 1 1 50 3 1
6 265 1 1 0 0 1 21 1 1 100 3 1
6 266 1 1 0 1 1 21 1 1 100 3 1
6 267 1 1 0 2 1 21 1 1 100 3 1
6 268 0 1 0 3 1 21 1 1 100 3 1
6 269 0 1 0 4 1 21 1 1 100 3 1
6 270 0 1 0 5 1 21 1 1 100 3 1
6 271 1 1 0 0 0 21 1 1 1 3 1
6 272 1 1 0 1 0 21 1 1 1 3 1
6 273 1 1 0 2 0 21 1 1 1 3 1
6 274 0 1 0 3 0 21 1 1 1 3 1
6 275 0 1 0 4 0 21 1 1 1 3 1
6 276 0 1 0 5 0 21 1 1 1 3 1
6 277 1 1 0 0 1 22 1 1 50 3 1
6 278 1 1 0 1 1 22 1 1 50 3 1
6 279 1 1 0 2 1 22 1 1 50 3 1
6 280 0 1 0 3 1 22 1 1 50 3 1
6 281 0 1 0 4 1 22 1 1 50 3 1
6 282 0 1 0 5 1 22 1 1 50 3 1
6 283 1 1 0 0 0 22 1 1 100 3 1
6 284 1 1 0 1 0 22 1 1 100 3 1
6 285 1 1 0 2 0 22 1 1 100 3 1
6 286 0 1 0 3 0 22 1 1 100 3 1
6 287 0 1 0 4 0 22 1 1 100 3 1
6 288 0 1 0 5 0 22 1 1 100 3 1
6 289 1 1 0 0 1 23 1 1 1 3 1
6 290 1 1 0 1 1 23 1 1 1 3 1
6 291 1 1 0 2 1 23 1 1 1 3 1
6 292 0 1 0 3 1 23 1 1 1 3 1
6 293 0 1 0 4 1 23 1 1 1 3 1
6 294 0 1 0 5 1 23 1 1 1 3 1
6 295 1 1 0 0 0 23 1 1 50 3 1
6 296 1 1 0 1 0 23 1 1 50 3 1
6 297 1 1 0 2 0 23 1 1 50 3 1
6 298 0 1 0 3 0 23 1 1 50 3 1
6 299 0 1 0 4 0 23 1 1 50 3 1
6 300 0 1 0 5 0 23 1 1 50 3 1
7 1 1 1 0 0 1 0 0 1 1 3 1
7 2 1 1 0 1 1 0 0 1 1 3 1
7 3 1 1 0 2 1 0 0 1 1 3 1
7 4 0 1 0 3 1 0 0 1 1 3 1
7 5 0 1 0 4 1 0 0 1 1 3 1
7 6 0 1 0 5 1 0 0 1 1 3 1
7 7 1 1 0 0 0 0 0 1 50 3 1
7 8 1 1 0 1 0 0 0 1 50 3 1
7 9 1 1 0 2 0 0 0 1 50 3 1
7 10 0 1 0 3 0 0 0 1 50 3 1
7 11 0 1 0 4 0 0 0 1 50 3 1
7 12 0 1 0 5 0 0 0 1 50 3 1
7 13 1 1 0 0 1 1 0 1 100 3 1
7 14 1 1 0 1 1 1 0 1 100 3 1
7 15 1 1 0 2 1 1 0 1 100 3 1
7 16 0 1 0 3 1 1 0 1 100 3 1
7 17 0 1 0 4 1 1 0 1 100 3 1
7 18 0 1 0 5 1 1 0 1 100 3 1
7 19 1 1 0 0 0 1 0 1 1 3 1
7 20 1 1 0 1 0 1 0 1 1 3 1
7 21 1 1 0 2 0 1 0 1 1 3 1
7 22 0 1 0 3 0 1 0 1 1 3 1
7 23 0 1 0 4 0 1 0 1 1 3 1
7 24 0 1 0 5 0 1 0 1 1 3 1
7 25 1 1 0 0 1 2 0 1 50 3 1
7 26 1 1 0 1 1 2 0 1 50 3 1
7 27 1 1 0 2 1 2 0 1 50 3 1
7 28 0 1 0 3 1 2 0 1 50 3 1
7 29 0 1 0 4 1 2 0 1 50 3 1
7 30 0 1 0 5 1 2 0 1 50 3 1
7 31 1 1 0 0 0 2 0 1 100 3 1
7 32 1 1 0 1 0 2 0 1 100 3 1
7 33 1 1 0 2 0 2 0 1 100 3 1
7 34 0 1 0 3 0 2 0 1 100 3 1
7 35 0 1 0 4 0 2 0 1 100 3 1
7 36 0 1 0 5 0 2 0 1 100 3 1
7 37 1 1 0 0 1 3 0 1 1 3 1
7 38 1 1 0 1 1 3 0 1 1 3 1
7 39 1 1 0 2 1 3 0 1 1 3 1
7 40 0 1 0 3 1 3 0 1 1 3 1
7 41 0 1 0 4 1 3 0 1 1 3 1
7 42 0 1 0 5 1 3 0 1 1 3 1
7 43 1 1 0 0 0 3 0 1 50 3 1
7 44 1 1 0 1 0 3 0 1 50 3 1
7 45 1 1 0 2 0 3 0 1 50 3 1
7 46 0 1 0 3 0 3 0 1 50 3 1
7 47 0 1 0 4 0 3 0 1 50 3 1
7 48 0 1 0 5 0 3 0 1 50 3 1
7 49 1 1 0 0 1 4 0 1 100 3 1
7 50 1 1 0 1 1 4 0 1 100 3 1
7 51 1 1 0 2 1 4 0 1 100 3 1
7 52 0 1 0 3 1 4 0 1 100 3 1
7 53 0 1 0 4 1 4 0 1 100 3 1
7 54 0 1 0 5 1 4 0 1 100 3 1
7 55 1 1 0 0 0 4 0 1 1 3 1
7 56 1 1 0 1 0 4 0 1 1 3 1
7 57 1 1 0 2 0 4 0 1 1 3 1
7 58 0 1 0 3 0 4 0 1 1 3 1
7 59 0 1 0 4 0 4 0 1 1 3 1
7 60 0 1 0 5 0 4 0 1 1 3 1
7 61 1 1 0 0 1 5 0 1 50 3 1
7 62 1 1 0 1 1 5 0 1 50 3 1
7 63 1 1 0 2 1 5 0 1 50 3 1
7 64 0 1 0 3 1 5 0 1 50 3 1
7 65 0 1 0 4 1 5 0 1 50 3 1
7 66 0 1 0 5 1 5 0 1 50 3 1
7 67 1 1 0 0 0 5 0 1 100 3 1
7 68 1 1 0 1 0 5 0 1 100 3 1
7 69 1 1 0 2 0 5 0 1 100 3 1
7 70 0 1 0 3 0 5 0 1 100 3 1
7 71 0 1 0 4 0 5 0 1 100 3 1
7 72 0 1 0 5 0 5 0 1 100 3 1
7 73 1 1 0 0 1 6 0 1 1 3 1
7 74 1 1 0 1 1 6 0 1 1 3 1
7 75 1 1 0 2 1 6 0 1 1 3 1
7 76 0 1 0 3 1 6 0 1 1 3 1
7 77 0 1 0 4 1 6 0 1 1 3 1
7 78 0 1 0 5 1 6 0 1 1 3 1
7 79 1 1 0 0 0 6 0 1 50 3 1
7 80 1 1 0 1 0 6 0 1 50 3 1
7 81 1 1 0 2 0 6 0 1 50 3 1
7 82 0 1 0 3 0 6 0 1 50 3 1
7 83 0 1 0 4 0 6 0 1 50 3 1
7 84 0 1 0 5 0 6 0 1 50 3 1
7 85 1 1 0 0 1 7 0 1 100 3 1
7 86 1 1 0 1 1 7 0 1 100 3 1
7 87 1 1 0 2 1 7 0 1 100 3 1
7 88 0 1 0 3 1 7 0 1 100 3 1
7 89 0 1 0 4 1 7 0 1 100 3 1
7 90 0 1 0 5 1 7 0 1 100 3 1
7 91 1 1 0 0 0 7 0 1 1 3 1
7 92 1 1 0 1 0 7 0 1 1 3 1
7 93 1 1 0 2 0 7 0 1 1 3 1
7 94 0 1 0 3 0 7 0 1 1 3 1
7 95 0 1 0 4 0 7 0 1 1 3 1
7 96 0 1 0 5 0 7 0 1 1 3 1
7 97 1 1 0 0 1 8 0 1 50 3 1
7 98 1 1 0 1 1 8 0 1 50 3 1
7 99 1 1 0 2 1 8 0 1 50 3 1
7 100 0 1 0 3 1 8 0 1 50 3 1
7 101 0 1 0 4 1 8 0 1 50 3 1
7 102 0 1 0 5 1 8 0 1 50 3 1
7 103 1 1 0 0 0 8 0 1 100 3 1
7 104 1 1 0 1 0 8 0 1 100 3 1
7 105 1 1 0 2 0 8 0 1 100 3 1
7 106 0 1 0 3 0 8 0 1 100 3 1
7 107 0 1 0 4 0 8 0 1 100 3 1
7 108 0 1 0 5 0 8 0 1 100 3 1
7 109 1 1 0 0 1 9 0 1 1 3 1
7 110 1 1 0 1 1 9 0 1 1 3 1
7 111 1 1 0 2 1 9 0 1 1 3 1
7 112 0 1 0 3 1 9 0 1 1 3 1
7 113 0 1 0 4 1 9 0 1 1 3 1
7 114 0 1 0 5 1 9 0 1 1 3 1
7 115 1 1 0 0 0 9 0 1 50 3 1
7 116 1 1 0 1 0 9 0 1 50 3 1
7 117 1 1 0 2 0 9 0 1 50 3 1
7 118 0 1 0 3 0 9 0 1 50 3 1
7 119 0 1 0 4 0 9 0 1 50 3 1
7 120 0 1 0 5 0 9 0 1 50 3 1
7 121 1 1 0 0 1 10 0 1 100 3 1
7 122 1 1 0 1 1 10 0 1 100 3 1
7 123 1 1 0 2 1 10 0 1 100 3 1
7 124 0 1 0 3 1 10 0 1 100 3 1
7 125 0 1 0 4 1 10 0 1 100 3 1
7 126 0 1 0 5 1 10 0 1 100 3 1
7 127 1 1 0 0 0 10 0 1 1 3 1
7 128 1 1 0 1 0 10 0 1 1 3 1
7 129 1 1 0 2 0 10 0 1 1 3 1
7 130 0 1 0 3 0 10 0 1 1 3 1
7 131 0 1 0 4 0 10 0 1 1 3 1
7 132 0 1 0 5 0 10 0 1 1 3 1
7 133 1 1 0 0 1 11 0 1 50 3 1
7 134 1 1 0 1 1 11 0 1 50 3 1
7 135 1 1 0 2 1 11 0 1 50 3 1
7 136 0 1 0 3 1 11 0 1 50 3 1
7 137 0 1 0 4 1 11 0 1 50 3 1
7 138 0 1 0 5 1 11 0 1 50 3 1
7 139 1 1 0 0 0 11 0 1 100 3 1
7 140 1 1 0 1 0 11 0 1 100 3 1
7 141 1 1 0 2 0 11 0 1 100 3 1
7 142 0 1 0 3 0 11 0 1 100 3 1
7 143 0 1 0 4 0 11 0 1 100 3 1
7 144 0 1 0 5 0 11 0 1 100 3 1
7 145 1 1 0 0 1 12 0 1 1 3 1
7 146 1 1 0 1 1 12 0 1 1 3 1
7 147 1 1 0 2 1 12 0 1 1 3 1
7 148 0 1 0 3 1 12 0 1 1 3 1
7 149 0 1 0 4 1 12 0 1 1 3 1
7 150 0 1 0 5 1 12 0 1 1 3 1
7 151 1 1 0 0 0 12 0 1 50 3 1
7 152 1 1 0 1 0 12 0 1 50 3 1
7 153 1 1 0 2 0 12 0 1 50 3 1
7 154 0 1 0 3 0 12 0 1 50 3 1
7 155 0 1 0 4 0 12 0 1 50 3 1
7 156 0 1 0 5 0 12 0 1 50 3 1
7 157 1 1 0 0 1 13 0 1 100 3 1
7 158 1 1 0 1 1 13 0 1 100 3 1
7 159 1 1 0 2 1 13 0 1 100 3 1
7 160 0 1 0 3 1 13 0 1 100 3 1
7 161 0 1 0 4 1 13 0 1 100 3 1
7 162 0 1 0 5 1 13 0 1 100 3 1
7 163 1 1 0 0 0 13 0 1 1 3 1
7 164 1 1 0 1 0 13 0 1 1 3 1
7 165 1 1 0 2 0 13 0 1 1 3 1
7 166 0 1 0 3 0 13 0 1 1 3 1
7 167 0 1 0 4 0 13 0 1 1 3 1
7 168 0 1 0 5 0 13 0 1 1 3 1
7 169 1 1 0 0 1 14 0 1 50 3 1
7 170 1 1 0 1 1 14 0 1 50 3 1
7 171 1 1 0 2 1 14 0 1 50 3 1
7 172 0 1 0 3 1 14 0 1 50 3 1
7 173 0 1 0 4 1 14 0 1 50 3 1
7 174 0 1 0 5 1 14 0 1 50 3 1
7 175 1 1 0 0 0 14 0 1 100 3 1
7 176 1 1 0 1 0 14 0 1 100 3 1
7 177 1 1 0 2 0 14 0 1 100 3 1
7 178 0 1 0 3 0 14 0 1 100 3 1
7 179 0 1 0 4 0 14 0 1 100 3 1
7 180 0 1 0 5 0 15 1 1 100 3 1
7 181 1 1 0 0 1 15 1 1 1 3 1
7 182 1 1 0 1 1 15 1 1 1 3 1
7 183 1 1 0 2 1 15 1 1 1 3 1
7 184 0 1 0 3 1 15 1 1 1 3 1
7 185 0 1 0 4 1 15 1 1 1 3 1
7 186 0 1 0 5 1 15 1 1 1 3 1
7 187 1 1 0 0 0 15 1 1 50 3 1
7 188 1 1 0 1 0 15 1 1 50 3 1
7 189 1 1 0 2 0 15 1 1 50 3 1
7 190 0 1 0 3 0 15 1 1 50 3 1
7 191 0 1 0 4 0 15 1 1 50 3 1
7 192 0 1 0 5 0 15 1 1 50 3 1
7 193 1 1 0 0 1 16 1 1 100 3 1
7 194 1 1 0 1 1 16 1 1 100 3 1
7 195 1 1 0 2 1 16 1 1 100 3 1
7 196 0 1 0 3 1 16 1 1 100 3 1
7 197 0 1 0 4 1 16 1 1 100 3 1
7 198 0 1 0 5 1 16 1 1 100 3 1
7 199 1 1 0 0 0 16 1 1 1 3 1
7 200 1 1 0 1 0 16 1 1 1 3 1
7 201 1 1 0 2 0 16 1 1 1 3 1
7 202 0 1 0 3 0 16 1 1 1 3 1
7 203 0 1 0 4 0 16 1 1 1 3 1
7 204 0 1 0 5 0 16 1 1 1 3 1
7 205 1 1 0 0 1 17 1 1 50 3 1
7 206 1 1 0 1 1 17 1 1 50 3 1
7 207 1 1 0 2 1 17 1 1 50 3 1
7 208 0 1 0 3 1 17 1 1 50 3 1
7 209 0 1 0 4 1 17 1 1 50 3 1
7 210 0 1 0 5 1 17 1 1 50 3 1
7 211 1 1 0 0 0 17 1 1 100 3 1
7 212 1 1 0 1 0 17 1 1 100 3 1
7 213 1 1 0 2 0 17 1 1 100 3 1
7 214 0 1 0 3 0 17 1 1 100 3 1
7 215 0 1 0 4 0 17 1 1 100 3 1
7 216 0 1 0 5 0 17 1 1 100 3 1
7 217 1 1 0 0 1 18 1 1 1 3 1
7 218 1 1 0 1 1 18 1 1 1 3 1
7 219 1 1 0 2 1 18 1 1 1 3 1
7 220 0 1 0 3 1 18 1 1 1 3 1
7 221 0 1 0 4 1 18 1 1 1 3 1
7 222 0 1 0 5 1 18 1 1 1 3 1
7 223 1 1 0 0 0 18 1 1 50 3 1
7 224 1 1 0 1 0 18 1 1 50 3 1
7 225 1 1 0 2 0 18 1 1 50 3 1
7 226 0 1 0 3 0 18 1 1 50 3 1
7 227 0 1 0 4 0 18 1 1 50 3 1
7 228 0 1 0 5 0 18 1 1 50 3 1
7 229 1 1 0 0 1 19 1 1 100 3 1
7 230 1 1 0 1 1 19 1 1 100 3 1
7 231 1 1 0 2 1 19 1 1 100 3 1
7 232 0 1 0 3 1 19 1 1 100 3 1
7 233 0 1 0 4 1 19 1 1 100 3 1
7 234 0 1 0 5 1 19 1 1 100 3 1
7 235 1 1 0 0 0 19 1 1 1 3 1
7 236 1 1 0 1 0 19 1 1 1 3 1
7 237 1 1 0 2 0 19 1 1 1 3 1
7 238 0 1 0 3 0 19 1 1 1 3 1
7 239 0 1 0 4 0 19 1 1 1 3 1
7 240 0 1 0 5 0 19 1 1 1 3 1
7 241 1 1 0 0 1 20 1 1 50 3 1
7 242 1 1 0 1 1 20 1 1 50 3 1
7 243 1 1 0 2 1 20 1 1 50 3 1
7 244 0 1 0 3 1 20 1 1 50 3 1
7 245 0 1 0 4 1 20 1 1 50 3 1
7 246 0 1 0 5 1 20 1 1 50 3 1
7 247 1 1 0 0 0 20 1 1 100 3 1
7 248 1 1 0 1 0 20 1 1 100 3 1
7 249 1 1 0 2 0 20 1 1 100 3 1
7 250 0 1 0 3 0 20 1 1 100 3 1
7 251 0 1 0 4 0 20 1 1 100 3 1
7 252 0 1 0 5 0 20 1 1 100 3 1
7 253 1 1 0 0 1 20 1 1 1 3 1
7 254 1 1 0 1 1 20 1 1 1 3 1
7 255 1 1 0 2 1 20 1 1 1 3 1
7 256 0 1 0 3 1 20 1 1 1 3 1
7 257 0 1 0 4 1 20 1 1 1 3 1
7 258 0 1 0 5 1 20 1 1 1 3 1
7 259 1 1 0 0 0 21 1 1 50 3 1
7 260 1 1 0 1 0 21 1 1 50 3 1
7 261 1 1 0 2 0 21 1 1 50 3 1
7 262 0 1 0 3 0 21 1 1 50 3 1
7 263 0 1 0 4 0 21 1 1 50 3 1
7 264 0 1 0 5 0 21 1 1 50 3 1
7 265 1 1 0 0 1 21 1 1 100 3 1
7 266 1 1 0 1 1 21 1 1 100 3 1
7 267 1 1 0 2 1 21 1 1 100 3 1
7 268 0 1 0 3 1 21 1 1 100 3 1
7 269 0 1 0 4 1 21 1 1 100 3 1
7 270 0 1 0 5 1 21 1 1 100 3 1
7 271 1 1 0 0 0 21 1 1 1 3 1
7 272 1 1 0 1 0 21 1 1 1 3 1
7 273 1 1 0 2 0 21 1 1 1 3 1
7 274 0 1 0 3 0 21 1 1 1 3 1
7 275 0 1 0 4 0 21 1 1 1 3 1
7 276 0 1 0 5 0 21 1 1 1 3 1
7 277 1 1 0 0 1 22 1 1 50 3 1
7 278 1 1 0 1 1 22 1 1 50 3 1
7 279 1 1 0 2 1 22 1 1 50 3 1
7 280 0 1 0 3 1 22 1 1 50 3 1
7 281 0 1 0 4 1 22 1 1 50 3 1
7 282 0 1 0 5 1 22 1 1 50 3 1
7 283 1 1 0 0 0 22 1 1 100 3 1
7 284 1 1 0 1 0 22 1 1 100 3 1
7 285 1 1 0 2 0 22 1 1 100 3 1
7 286 0 1 0 3 0 22 1 1 100 3 1
7 287 0 1 0 4 0 22 1 1 100 3 1
7 288 0 1 0 5 0 22 1 1 100 3 1
7 289 1 1 0 0 1 23 1 1 1 3 1
7 290 1 1 0 1 1 23 1 1 1 3 1
7 291 1 1 0 2 1 23 1 1 1 3 1
7 292 0 1 0 3 1 23 1 1 1 3 1
7 293 0 1 0 4 1 23 1 1 1 3 1
7 294 0 1 0 5 1 23 1 1 1 3 1
7 295 1 1 0 0 0 23 1 1 50 3 1
7 296 1 1 0 1 0 23 1 1 50 3 1
7 297 1 1 0 2 0 23 1 1 50 3 1
7 298 0 1 0 3 0 23 1 1 50 3 1
7 299 0 1 0 4 0 23 1 1 50 3 1
7 300 0 1 0 5 0 23 1 1 50 3 1
8 1 1 1 0 0 1 0 0 1 1 3 1
8 2 1 1 0 1 1 0 0 1 1 3 1
8 3 1 1 0 2 1 0 0 1 1 3 1
8 4 0 1 0 3 1 0 0 1 1 3 1
8 5 0 1 0 4 1 0 0 1 1 3 1
8 6 0 1 0 5 1 0 0 1 1 3 1
8 7 1 1 0 0 0 0 0 1 50 3 1
8 8 1 1 0 1 0 0 0 1 50 3 1
8 9 1 1 0 2 0 0 0 1 50 3 1
8 10 0 1 0 3 0 0 0 1 50 3 1
8 11 0 1 0 4 0 0 0 1 50 3 1
8 12 0 1 0 5 0 0 0 1 50 3 1
8 13 1 1 0 0 1 1 0 1 100 3 1
8 14 1 1 0 1 1 1 0 1 100 3 1
8 15 1 1 0 2 1 1 0 1 100 3 1
8 16 0 1 0 3 1 1 0 1 100 3 1
8 17 0 1 0 4 1 1 0 1 100 3 1
8 18 0 1 0 5 1 1 0 1 100 3 1
8 19 1 1 0 0 0 1 0 1 1 3 1
8 20 1 1 0 1 0 1 0 1 1 3 1
8 21 1 1 0 2 0 1 0 1 1 3 1
8 22 0 1 0 3 0 1 0 1 1 3 1
8 23 0 1 0 4 0 1 0 1 1 3 1
8 24 0 1 0 5 0 1 0 1 1 3 1
8 25 1 1 0 0 1 2 0 1 50 3 1
8 26 1 1 0 1 1 2 0 1 50 3 1
8 27 1 1 0 2 1 2 0 1 50 3 1
8 28 0 1 0 3 1 2 0 1 50 3 1
8 29 0 1 0 4 1 2 0 1 50 3 1
8 30 0 1 0 5 1 2 0 1 50 3 1
8 31 1 1 0 0 0 2 0 1 100 3 1
8 32 1 1 0 1 0 2 0 1 100 3 1
8 33 1 1 0 2 0 2 0 1 100 3 1
8 34 0 1 0 3 0 2 0 1 100 3 1
8 35 0 1 0 4 0 2 0 1 100 3 1
8 36 0 1 0 5 0 2 0 1 100 3 1
8 37 1 1 0 0 1 3 0 1 1 3 1
8 38 1 1 0 1 1 3 0 1 1 3 1
8 39 1 1 0 2 1 3 0 1 1 3 1
8 40 0 1 0 3 1 3 0 1 1 3 1
8 41 0 1 0 4 1 3 0 1 1 3 1
8 42 0 1 0 5 1 3 0 1 1 3 1
8 43 1 1 0 0 0 3 0 1 50 3 1
8 44 1 1 0 1 0 3 0 1 50 3 1
8 45 1 1 0 2 0 3 0 1 50 3 1
8 46 0 1 0 3 0 3 0 1 50 3 1
8 47 0 1 0 4 0 3 0 1 50 3 1
